Ward No.,Household,Total Population,Total Male,Total Female
1,1187,5313,2531,2782
2,1703,8858,4240,4618
3,744,5018,2353,2665
4,1162,7212,3400,3812
5,1204,7332,3514,3818
6,1193,7407,3484,3923
7,1646,9560,4804,4756
8,989,4441,1979,2462
9,914,4805,2312,2493
Total,10742,59946,28617,31329
