Ward No.,Household,Total Population,Total Male,Total Female
1,398,2378,1119,1259
2,394,2455,1155,1300
3,382,2288,1131,1157
4,573,3282,1554,1728
5,257,1543,732,811
6,612,3928,1933,1995
Total,2616,15874,7624,8250
