Ward No.,Household,Total Population,Total Male,Total Female
1,208,1170,600,570
2,196,1063,532,531
3,214,1337,665,672
4,139,854,436,418
5,272,1636,804,832
6,244,1700,866,834
7,301,1987,1032,955
8,259,1564,789,775
9,169,1032,536,496
Total,2002,12343,6260,6083
