Ward No.,Household,Total Population,Total Male,Total Female
1,345,1844,871,973
2,306,1700,743,957
3,631,3333,1623,1710
4,485,2584,1213,1371
5,382,2178,1062,1116
6,216,1217,587,630
7,333,1668,711,957
8,280,1481,704,777
9,431,2167,1042,1125
10,285,1584,776,808
11,435,2438,1201,1237
Total,4129,22194,10533,11661
