Ward No.,Household,Total Population,Total Male,Total Female
1,606,2689,1282,1407
2,268,1421,693,728
3,368,1715,786,929
4,359,1882,929,953
5,321,1657,766,891
6,369,2010,918,1092
7,301,1499,698,801
8,401,1937,920,1017
9,268,1262,574,688
10,376,1991,935,1056
11,409,2010,989,1021
12,401,2115,1046,1069
13,443,2439,1153,1286
14,532,2811,1306,1505
Total,5422,27438,12995,14443
