Ward No.,Household,Total Population,Total Male,Total Female
1,252,1242,546,696
2,594,2869,1310,1559
3,395,1886,926,960
4,363,1807,806,1001
5,317,1471,692,779
6,447,2165,976,1189
7,440,2480,1204,1276
8,253,1442,661,781
9,372,1847,894,953
10,314,1487,698,789
Total,3747,18696,8713,9983
