Ward No.,Household,Total Population,Total Male,Total Female
1,937,3669,1606,2063
2,1200,4243,1808,2435
3,859,3327,1410,1917
4,1124,4161,1770,2391
5,910,3508,1507,2001
6,1146,4605,2028,2577
7,1250,5141,2218,2923
8,709,2728,1168,1560
9,1133,4279,1941,2338
10,656,2513,1148,1365
Total,9924,38174,16604,21570
