Ward No.,Household,Total Population,Total Male,Total Female
1,328,1483,652,831
2,741,3502,1552,1950
3,785,3713,1665,2048
4,1325,5958,2614,3344
5,554,2229,958,1271
6,902,3869,1665,2204
7,530,2111,895,1216
8,664,2524,1102,1422
Total,5829,25389,11103,14286
