Ward No.,Household,Total Population,Total Male,Total Female
1,832,4160,2076,2084
2,1432,6329,3085,3244
3,1160,5400,2666,2734
4,1314,6658,3211,3447
5,1009,5095,2496,2599
6,1302,6799,3445,3354
7,908,4953,2480,2473
Total,7957,39394,19459,19935
