Ward No.,Household,Total Population,Total Male,Total Female
1,1090,4781,2204,2577
2,784,3426,1637,1789
3,595,2714,1303,1411
4,1472,6813,3261,3552
5,1203,5230,2581,2649
6,1455,6726,3241,3485
7,1282,6680,3410,3270
8,1373,6912,3556,3356
9,1541,7476,3764,3712
Total,10795,50758,24957,25801
