Ward No.,Household,Total Population,Total Male,Total Female
1,682,3060,1437,1623
2,615,3018,1423,1595
3,644,3075,1448,1627
4,701,3362,1535,1827
5,661,3228,1485,1743
6,771,3541,1632,1909
7,504,2463,1172,1291
Total,4578,21747,10132,11615
