Ward No.,Household,Total Population,Total Male,Total Female
1,697,3945,1798,2147
2,474,2603,1165,1438
3,565,2795,1232,1563
4,644,3462,1607,1855
5,512,2557,1114,1443
6,1134,5217,2400,2817
7,433,2406,1090,1316
8,553,2882,1414,1468
9,344,2065,989,1076
10,411,2503,1182,1321
Total,5767,30435,13991,16444
