Ward No.,Household,Total Population,Total Male,Total Female
1,413,2519,1209,1310
2,464,2989,1485,1504
3,420,2353,1133,1220
4,304,1683,811,872
5,446,2325,1063,1262
6,508,2805,1327,1478
7,353,2158,1059,1099
8,322,1914,954,960
9,503,2764,1330,1434
Total,3733,21510,10371,11139
