Ward No.,Household,Total Population,Total Male,Total Female
1,636,3669,1703,1966
2,611,3563,1612,1951
3,391,2255,1060,1195
4,294,1378,608,770
5,391,2341,1064,1277
6,321,1739,807,932
7,604,3426,1573,1853
8,342,2040,989,1051
9,357,2134,1018,1116
Total,3947,22545,10434,12111
