Ward No.,Household,Total Population,Total Male,Total Female
1,330,2292,1136,1156
2,596,3697,1851,1846
3,701,4451,2200,2251
4,664,4017,1984,2033
5,831,5441,2696,2745
6,765,4614,2201,2413
7,609,3639,1732,1907
8,693,4059,1952,2107
9,558,2929,1375,1554
10,643,4035,1896,2139
Total,6390,39174,19023,20151
