Ward No.,Household,Total Population,Total Male,Total Female
1,430,2610,1243,1367
2,470,3041,1338,1703
3,845,5093,2282,2811
4,1087,5135,2293,2842
5,706,3256,1483,1773
6,541,2930,1333,1597
7,706,3356,1423,1933
Total,4785,25421,11395,14026
