Ward No.,Household,Total Population,Total Male,Total Female
1,1047,5426,2741,2685
2,1311,7484,3839,3645
3,854,4807,2454,2353
4,724,4219,2149,2070
5,784,4064,2026,2038
6,832,4379,2246,2133
7,809,4694,2408,2286
Total,6361,35073,17863,17210
