Ward No.,Household,Total Population,Total Male,Total Female
1,700,3402,1635,1767
2,908,4024,1860,2164
3,919,3968,1932,2036
4,764,3301,1572,1729
5,525,2651,1246,1405
6,963,4371,2070,2301
7,913,4564,2266,2298
8,659,3272,1584,1688
9,647,2666,1170,1496
10,525,2363,1067,1296
11,729,3836,1859,1977
12,676,3205,1550,1655
Total,8928,41623,19811,21812
