Ward No.,Household,Total Population,Total Male,Total Female
1,591,3138,1476,1662
2,825,4269,2043,2226
3,477,2961,1458,1503
4,560,3100,1470,1630
5,582,3172,1522,1650
6,706,3425,1621,1804
7,643,3357,1642,1715
8,730,3722,1736,1986
9,617,3351,1667,1684
Total,5731,30495,14635,15860
