Ward No.,Household,Total Population,Total Male,Total Female
1,1865,8023,3840,4183
2,1431,6110,2881,3229
3,1974,8803,4217,4586
4,2327,10319,4776,5543
5,789,3489,1642,1847
6,640,2747,1336,1411
7,472,2094,950,1144
Total,9498,41585,19642,21943
