Ward No.,Household,Total Population,Total Male,Total Female
1,1363,6040,2729,3311
2,1343,5849,2660,3189
3,1357,5600,2515,3085
4,1498,6457,2924,3533
5,1904,8147,3795,4352
6,1306,5743,2702,3041
7,1485,6529,2971,3558
Total,10256,44365,20296,24069
