Ward No.,Household,Total Population,Total Male,Total Female
1,1149,4903,2195,2708
2,1134,5004,2269,2735
3,935,4184,1903,2281
4,1380,6318,2946,3372
5,995,4498,2116,2382
6,1255,5737,2697,3040
7,1775,7781,3531,4250
8,1853,7906,3674,4232
9,1271,5722,2619,3103
10,1311,5601,2589,3012
11,1637,6942,3176,3766
Total,14695,64596,29715,34881
