Ward No.,Household,Total Population,Total Male,Total Female
1,345,1613,743,870
2,363,1807,870,937
3,429,2084,1018,1066
4,354,1696,818,878
5,238,1341,659,682
6,369,1774,864,910
7,276,1441,714,727
8,316,1808,838,970
9,504,2699,1306,1393
10,483,2457,1178,1279
Total,3677,18720,9008,9712
