Ward No.,Household,Total Population,Total Male,Total Female
1,654,3019,1378,1641
2,599,2901,1351,1550
3,554,2404,1098,1306
4,620,2799,1300,1499
5,529,2616,1186,1430
6,631,2918,1330,1588
7,195,1030,484,546
Total,3782,17687,8127,9560
