Ward No.,Household,Total Population,Total Male,Total Female
1,564,2615,1186,1429
2,400,1792,832,960
3,516,2424,1127,1297
4,585,2561,1198,1363
5,522,2671,1287,1384
6,581,2731,1235,1496
7,496,2383,1127,1256
8,352,1711,785,926
Total,4016,18888,8777,10111
