Ward No.,Household,Total Population,Total Male,Total Female
1,769,3476,1649,1827
2,505,2461,1180,1281
3,325,1589,754,835
4,421,1873,902,971
5,423,1952,916,1036
6,488,2119,1006,1113
7,385,1834,876,958
8,489,2240,1056,1184
9,318,1665,782,883
10,756,3408,1564,1844
11,608,2736,1283,1453
12,554,2571,1188,1383
13,396,1879,892,987
14,395,1803,877,926
Total,6832,31606,14925,16681
