Ward No.,Household,Total Population,Total Male,Total Female
1,792,3731,1742,1989
2,605,2969,1418,1551
3,627,3077,1428,1649
4,840,3638,1667,1971
5,544,2456,1149,1307
6,534,2587,1232,1355
7,692,3161,1476,1685
Total,4634,21619,10112,11507
