Ward No.,Household,Total Population,Total Male,Total Female
1,1008,4586,2086,2500
2,766,3359,1512,1847
3,842,3738,1769,1969
4,604,2675,1266,1409
5,685,2966,1391,1575
6,744,3496,1628,1868
Total,4649,20820,9652,11168
