Ward No.,Household,Total Population,Total Male,Total Female
1,238,965,434,531
2,308,1224,554,670
3,281,1092,492,600
4,353,1506,660,846
5,220,1008,469,539
6,162,686,292,394
7,244,1010,461,549
8,232,982,462,520
9,414,1559,688,871
Total,2452,10032,4512,5520
