Ward No.,Household,Total Population,Total Male,Total Female
1,286,1143,508,635
2,263,1047,463,584
3,423,1684,749,935
4,454,1737,730,1007
5,376,1590,689,901
6,708,2684,1165,1519
7,446,1741,744,997
8,772,2893,1266,1627
9,571,2269,976,1293
10,452,1739,809,930
Total,4751,18527,8099,10428
